テーブル-名詞-普通名詞-一般-*-*-*,テーブル,テーブル,名詞,普通名詞,一般,*,*,*
ちいさい-形容詞-一般-*-*-形容詞-連体形-一般,ちいさい,チイサイ,形容詞,一般,*,*,形容詞,連体形-一般
ヒーター-名詞-普通名詞-一般-*-*-*,ヒーター,ヒーター,名詞,普通名詞,一般,*,*,*
いけ-名詞-普通名詞-一般-*-*-*,いけ,イケ,名詞,普通名詞,一般,*,*,*
さかな-名詞-普通名詞-一般-*-*-*,さかな,サカナ,名詞,普通名詞,一般,*,*,*
よう-名詞-固有名詞-人名-一般-*-*,よう,ヨウ,名詞,固有名詞,人名,一般,*,*
しつ-接尾辞-名詞的-一般-*-*-*,しつ,シツ,接尾辞,名詞的,一般,*,*,*
いす-名詞-普通名詞-一般-*-*-*,いす,イス,名詞,普通名詞,一般,*,*,*
ケン-名詞-固有名詞-人名-一般-*-*,ケン,ケン,名詞,固有名詞,人名,一般,*,*
えみこ-名詞-固有名詞-人名-名-*-*,えみこ,エミコ,名詞,固有名詞,人名,名,*,*
そう-副詞-*-*-*-*-*,そう,ソウ,副詞,*,*,*,*,*
何時-代名詞-*-*-*-*-*,何時,イツ,代名詞,*,*,*,*,*
ピザハウス-名詞-普通名詞-一般-*-*-*,ピザハウス,ピザハウス,名詞,普通名詞,一般,*,*,*
ひる-動詞-一般-*-*-五段-ラ行-連体形-一般,ひる,ヒル,動詞,一般,*,*,五段-ラ行,連体形-一般
え-感動詞-フィラー-*-*-*-*,え,エ,感動詞,フィラー,*,*,*,*
んで-接続詞-*-*-*-*-*,んで,ンデ,接続詞,*,*,*,*,*
ローラー-名詞-普通名詞-一般-*-*-*,ローラー,ローラー,名詞,普通名詞,一般,*,*,*
ブレード-名詞-普通名詞-一般-*-*-*,ブレード,ブレード,名詞,普通名詞,一般,*,*,*
レストラン-名詞-普通名詞-一般-*-*-*,レストラン,レストラン,名詞,普通名詞,一般,*,*,*
・-補助記号-一般-*-*-*-*,・,・,補助記号,一般,*,*,*,*
しんじ-名詞-固有名詞-人名-姓-*-*,しんじ,シンジ,名詞,固有名詞,人名,姓,*,*
たのしい-形容詞-一般-*-*-形容詞-終止形-一般,たのしい,タノシイ,形容詞,一般,*,*,形容詞,終止形-一般
おんがく-名詞-普通名詞-一般-*-*-*,おんがく,オンガク,名詞,普通名詞,一般,*,*,*
ちり-名詞-普通名詞-一般-*-*-*,ちり,チリ,名詞,普通名詞,一般,*,*,*
けいざい-名詞-普通名詞-一般-*-*-*,けいざい,ケイザイ,名詞,普通名詞,一般,*,*,*
にがて-名詞-普通名詞-形状詞可能-*-*-*,にがて,ニガテ,名詞,普通名詞,形状詞可能,*,*,*
かもく-名詞-普通名詞-一般-*-*-*,かもく,カモク,名詞,普通名詞,一般,*,*,*
サム-名詞-固有名詞-人名-一般-*-*,サム,サム,名詞,固有名詞,人名,一般,*,*
こんにちは-感動詞-一般-*-*-*-*,こんにちは,コンニチハ,感動詞,一般,*,*,*,*
あたらしい-形容詞-一般-*-*-形容詞-連体形-一般,あたらしい,アタラシイ,形容詞,一般,*,*,形容詞,連体形-一般
しぶや-名詞-固有名詞-地名-一般-*-*,しぶや,シブヤ,名詞,固有名詞,地名,一般,*,*
こう-接尾辞-名詞的-一般-*-*-*,こう,コウ,接尾辞,名詞的,一般,*,*,*
はこ-名詞-普通名詞-一般-*-*-*,はこ,ハコ,名詞,普通名詞,一般,*,*,*
ほく-名詞-普通名詞-一般-*-*-*,ほく,ホク,名詞,普通名詞,一般,*,*,*
しゅみ-名詞-普通名詞-一般-*-*-*,しゅみ,シュミ,名詞,普通名詞,一般,*,*,*
ギター-名詞-普通名詞-一般-*-*-*,ギター,ギター,名詞,普通名詞,一般,*,*,*
ピアノ-名詞-普通名詞-一般-*-*-*,ピアノ,ピアノ,名詞,普通名詞,一般,*,*,*
れんしゅう-名詞-普通名詞-サ変可能-*-*-*,れんしゅう,レンシュウ,名詞,普通名詞,サ変可能,*,*,*
むずかしい-形容詞-一般-*-*-形容詞-連体形-一般,むずかしい,ムズカシイ,形容詞,一般,*,*,形容詞,連体形-一般
ぜんぜん-副詞-*-*-*-*-*,ぜんぜん,ゼンゼン,副詞,*,*,*,*,*
ご-接尾辞-名詞的-一般-*-*-*,ご,ゴ,接尾辞,名詞的,一般,*,*,*
ず-助動詞-*-*-*-助動詞-ヌ-連用形-一般,ず,ズ,助動詞,*,*,*,助動詞-ヌ,連用形-一般
かもく-名詞-普通名詞-形状詞可能-*-*-*,かもく,カモク,名詞,普通名詞,形状詞可能,*,*,*
かく-動詞-一般-*-*-五段-カ行-連用形-イ音便,かく,カイ,動詞,一般,*,*,五段-カ行,連用形-イ音便
よしゆき-名詞-固有名詞-人名-名-*-*,よしゆき,ヨシユキ,名詞,固有名詞,人名,名,*,*
水曜日-名詞-普通名詞-副詞可能-*-*-*,水曜日,スイヨウビ,名詞,普通名詞,副詞可能,*,*,*
あさごはん-名詞-普通名詞-一般-*-*-*,あさごはん,アサゴハン,名詞,普通名詞,一般,*,*,*
十-名詞-数詞-*-*-*-*,十,ジュウ,名詞,数詞,*,*,*,*
分-名詞-普通名詞-助数詞可能-*-*-*,分,フン,名詞,普通名詞,助数詞可能,*,*,*
四十五-名詞-数詞-*-*-*-*,四十五,ヨンジュウゴ,名詞,数詞,*,*,*,*
一時-名詞-普通名詞-副詞可能-*-*-*,一時,イチジ,名詞,普通名詞,副詞可能,*,*,*
五-名詞-数詞-*-*-*-*,五,ゴ,名詞,数詞,*,*,*,*
バス-名詞-普通名詞-一般-*-*-*,バス,バス,名詞,普通名詞,一般,*,*,*
しゅく-名詞-普通名詞-一般-*-*-*,しゅく,シュク,名詞,普通名詞,一般,*,*,*
だい-名詞-普通名詞-一般-*-*-*,だい,ダイ,名詞,普通名詞,一般,*,*,*
大時-名詞-固有名詞-地名-一般-*-*,大時,オオトキ,名詞,固有名詞,地名,一般,*,*
だ-助動詞-*-*-*-助動詞-ダ-連用形-ニ,だ,ニ,助動詞,*,*,*,助動詞-ダ,連用形-ニ
ばん-副詞-*-*-*-*-*,ばん,バン,副詞,*,*,*,*,*
本-名詞-普通名詞-一般-*-*-*,本,ホン,名詞,普通名詞,一般,*,*,*
よむ-動詞-一般-*-*-五段-マ行-連用形-一般,よむ,ヨミ,動詞,一般,*,*,五段-マ行,連用形-一般
よく-副詞-*-*-*-*-*,よく,ヨク,副詞,*,*,*,*,*
サーフィン-名詞-普通名詞-一般-*-*-*,サーフィン,サーフィン,名詞,普通名詞,一般,*,*,*
水上-名詞-普通名詞-一般-*-*-*,水上,スイジョウ,名詞,普通名詞,一般,*,*,*
よる-動詞-一般-*-*-五段-ラ行-連体形-一般,よる,ヨル,動詞,一般,*,*,五段-ラ行,連体形-一般
バーベキュー-名詞-普通名詞-サ変可能-*-*-*,バーベキュー,バーベキュー,名詞,普通名詞,サ変可能,*,*,*
火-名詞-普通名詞-一般-*-*-*,火,ヒ,名詞,普通名詞,一般,*,*,*
すばらしい-形容詞-一般-*-*-形容詞-終止形-一般,すばらしい,スバラシイ,形容詞,一般,*,*,形容詞,終止形-一般
あつい-形容詞-一般-*-*-形容詞-連体形-一般,あつい,アツイ,形容詞,一般,*,*,形容詞,連体形-一般
ごおり-名詞-普通名詞-一般-*-*-*,ごおり,ゴオリ,名詞,普通名詞,一般,*,*,*
十五-名詞-数詞-*-*-*-*,十五,ジュウゴ,名詞,数詞,*,*,*,*
ながい-形容詞-一般-*-*-形容詞-連体形-一般,ながい,ナガイ,形容詞,一般,*,*,形容詞,連体形-一般
なまえ-名詞-普通名詞-一般-*-*-*,なまえ,ナマエ,名詞,普通名詞,一般,*,*,*
ティム-名詞-固有名詞-人名-一般-*-*,ティム,ティム,名詞,固有名詞,人名,一般,*,*
カナダ-名詞-固有名詞-地名-国-*-*,カナダ,カナダ,名詞,固有名詞,地名,国,*,*
さい-接尾辞-名詞的-助数詞-*-*-*,さい,サイ,接尾辞,名詞的,助数詞,*,*,*
火曜日-名詞-普通名詞-副詞可能-*-*-*,火曜日,カヨウビ,名詞,普通名詞,副詞可能,*,*,*
クリケット-名詞-普通名詞-一般-*-*-*,クリケット,クリケット,名詞,普通名詞,一般,*,*,*
ほう-感動詞-一般-*-*-*-*,ほう,ホウ,感動詞,一般,*,*,*,*
かご-名詞-普通名詞-一般-*-*-*,かご,カゴ,名詞,普通名詞,一般,*,*,*
ひま-名詞-普通名詞-形状詞可能-*-*-*,ひま,ヒマ,名詞,普通名詞,形状詞可能,*,*,*
ばん-名詞-普通名詞-副詞可能-*-*-*,ばん,バン,名詞,普通名詞,副詞可能,*,*,*
たのしい-形容詞-一般-*-*-形容詞-連体形-一般,たのしい,タノシイ,形容詞,一般,*,*,形容詞,連体形-一般
週間-名詞-普通名詞-助数詞可能-*-*-*,週間,シュウカン,名詞,普通名詞,助数詞可能,*,*,*
はは-感動詞-一般-*-*-*-*,はは,ハハ,感動詞,一般,*,*,*,*
六-名詞-数詞-*-*-*-*,六,ロク,名詞,数詞,*,*,*,*
くる-動詞-非自立可能-*-*-カ行変格-連体形-一般,くる,クル,動詞,非自立可能,*,*,カ行変格,連体形-一般
でんしゃ-名詞-普通名詞-一般-*-*-*,でんしゃ,デンシャ,名詞,普通名詞,一般,*,*,*
分-接尾辞-名詞的-サ変可能-*-*-*,分,ブン,接尾辞,名詞的,サ変可能,*,*,*
ひる-名詞-普通名詞-副詞可能-*-*-*,ひる,ヒル,名詞,普通名詞,副詞可能,*,*,*
スポーツの日-名詞-普通名詞-一般-*-*-*,スポーツの日,スポーツノヒ,名詞,普通名詞,一般,*,*,*
バンド-名詞-普通名詞-一般-*-*-*,バンド,バンド,名詞,普通名詞,一般,*,*,*
コメディー-名詞-普通名詞-一般-*-*-*,コメディー,コメディー,名詞,普通名詞,一般,*,*,*
+-補助記号-一般-*-*-*-*,+,キゴウ,補助記号,一般,*,*,*,*
チャンネル-名詞-普通名詞-一般-*-*-*,チャンネル,チャンネル,名詞,普通名詞,一般,*,*,*
まんが-名詞-普通名詞-一般-*-*-*,まんが,マンガ,名詞,普通名詞,一般,*,*,*
やきゅう-名詞-普通名詞-一般-*-*-*,やきゅう,ヤキュウ,名詞,普通名詞,一般,*,*,*
レッスン-名詞-普通名詞-一般-*-*-*,レッスン,レッスン,名詞,普通名詞,一般,*,*,*
まいばん-名詞-普通名詞-副詞可能-*-*-*,まいばん,マイバン,名詞,普通名詞,副詞可能,*,*,*
春-名詞-普通名詞-副詞可能-*-*-*,春,ハル,名詞,普通名詞,副詞可能,*,*,*
ひなまつり-名詞-普通名詞-一般-*-*-*,ひなまつり,ヒナマツリ,名詞,普通名詞,一般,*,*,*
ひな-名詞-普通名詞-一般-*-*-*,ひな,ヒナ,名詞,普通名詞,一般,*,*,*
にんぎょう-名詞-普通名詞-一般-*-*-*,にんぎょう,ニンギョウ,名詞,普通名詞,一般,*,*,*
はなみ-名詞-普通名詞-一般-*-*-*,はなみ,ハナミ,名詞,普通名詞,一般,*,*,*
ピクニック-名詞-普通名詞-一般-*-*-*,ピクニック,ピクニック,名詞,普通名詞,一般,*,*,*
さくら-名詞-普通名詞-一般-*-*-*,さくら,サクラ,名詞,普通名詞,一般,*,*,*
み-名詞-普通名詞-一般-*-*-*,み,ミ,名詞,普通名詞,一般,*,*,*
おんせん-名詞-普通名詞-一般-*-*-*,おんせん,オンセン,名詞,普通名詞,一般,*,*,*
リラックス-名詞-普通名詞-サ変可能-*-*-*,リラックス,リラックス,名詞,普通名詞,サ変可能,*,*,*
よい-形容詞-非自立可能-*-*-形容詞-連用形-促音便,よい,ヨカッ,形容詞,非自立可能,*,*,形容詞,連用形-促音便
日本人-名詞-普通名詞-一般-*-*-*,日本人,ニホンジン,名詞,普通名詞,一般,*,*,*
国民の祝日-名詞-普通名詞-一般-*-*-*,国民の祝日,コクミンノシュクジツ,名詞,普通名詞,一般,*,*,*
16-名詞-数詞-*-*-*-*,16,イチロク,名詞,数詞,*,*,*,*
ある-動詞-非自立可能-*-*-五段-ラ行-連用形-促音便,ある,アッ,動詞,非自立可能,*,*,五段-ラ行,連用形-促音便
世界-名詞-普通名詞-一般-*-*-*,世界,セカイ,名詞,普通名詞,一般,*,*,*
一番-副詞-*-*-*-*-*,一番,イチバン,副詞,*,*,*,*,*
多い-形容詞-一般-*-*-形容詞-終止形-一般,多い,オオイ,形容詞,一般,*,*,形容詞,終止形-一般
12-名詞-数詞-*-*-*-*,12,イチニ,名詞,数詞,*,*,*,*
長い-形容詞-一般-*-*-形容詞-終止形-一般,長い,ナガイ,形容詞,一般,*,*,形容詞,終止形-一般
今-名詞-普通名詞-副詞可能-*-*-*,今,イマ,名詞,普通名詞,副詞可能,*,*,*
ほとんど-名詞-普通名詞-副詞可能-*-*-*,ほとんど,ホトンド,名詞,普通名詞,副詞可能,*,*,*
会社-名詞-普通名詞-一般-*-*-*,会社,カイシャ,名詞,普通名詞,一般,*,*,*
週-名詞-普通名詞-助数詞可能-*-*-*,週,シュウ,名詞,普通名詞,助数詞可能,*,*,*
休める-動詞-一般-*-*-下一段-マ行-連体形-一般,休める,ヤスメル,動詞,一般,*,*,下一段-マ行,連体形-一般
よう-形状詞-助動詞語幹-*-*-*-*,よう,ヨウ,形状詞,助動詞語幹,*,*,*,*
なる-動詞-非自立可能-*-*-五段-ラ行-連用形-一般,なる,ナリ,動詞,非自立可能,*,*,五段-ラ行,連用形-一般
いそがしい-形容詞-一般-*-*-形容詞-連体形-一般,いそがしい,イソガシイ,形容詞,一般,*,*,形容詞,連体形-一般
時-名詞-普通名詞-副詞可能-*-*-*,時,トキ,名詞,普通名詞,副詞可能,*,*,*
時々-名詞-普通名詞-副詞可能-*-*-*,時々,トキドキ,名詞,普通名詞,副詞可能,*,*,*
働く-動詞-一般-*-*-五段-カ行-連体形-一般,働く,ハタラク,動詞,一般,*,*,五段-カ行,連体形-一般
が-助詞-接続助詞-*-*-*-*,が,ガ,助詞,接続助詞,*,*,*,*
休日-名詞-普通名詞-副詞可能-*-*-*,休日,キュウジツ,名詞,普通名詞,副詞可能,*,*,*
たしか-形状詞-一般-*-*-*-*,たしか,タシカ,形状詞,一般,*,*,*,*
ふえる-動詞-一般-*-*-下一段-ア行-連用形-一般,ふえる,フエ,動詞,一般,*,*,下一段-ア行,連用形-一般
フランス-名詞-固有名詞-地名-国-*-*,フランス,フランス,名詞,固有名詞,地名,国,*,*
ドイツ-名詞-固有名詞-地名-国-*-*,ドイツ,ドイツ,名詞,固有名詞,地名,国,*,*
年休-名詞-普通名詞-一般-*-*-*,年休,ネンキュウ,名詞,普通名詞,一般,*,*,*
(-補助記号-括弧開-*-*-*-*,(,キゴウ,補助記号,括弧開,*,*,*,*
給料-名詞-普通名詞-一般-*-*-*,給料,キュウリョウ,名詞,普通名詞,一般,*,*,*
もらう-動詞-非自立可能-*-*-五段-ワア行-連用形-促音便,もらう,モラッ,動詞,非自立可能,*,*,五段-ワア行,連用形-促音便
)-補助記号-括弧閉-*-*-*-*,),キゴウ,補助記号,括弧閉,*,*,*,*
20-名詞-数詞-*-*-*-*,20,ニレイ,名詞,数詞,*,*,*,*
多く-名詞-普通名詞-副詞可能-*-*-*,多く,オオク,名詞,普通名詞,副詞可能,*,*,*
人-名詞-普通名詞-一般-*-*-*,人,ヒト,名詞,普通名詞,一般,*,*,*
とる-動詞-一般-*-*-五段-ラ行-連用形-一般,とる,トリ,動詞,一般,*,*,五段-ラ行,連用形-一般
しかし-接続詞-*-*-*-*-*,しかし,シカシ,接続詞,*,*,*,*,*
まだ-副詞-*-*-*-*-*,まだ,マダ,副詞,*,*,*,*,*
50-名詞-数詞-*-*-*-*,50,ゴレイ,名詞,数詞,*,*,*,*
%-名詞-普通名詞-助数詞可能-*-*-*,%,パーセント,名詞,普通名詞,助数詞可能,*,*,*
ぐらい-助詞-副助詞-*-*-*-*,ぐらい,グライ,助詞,副助詞,*,*,*,*
しか-助詞-副助詞-*-*-*-*,しか,シカ,助詞,副助詞,*,*,*,*
とる-動詞-一般-*-*-五段-ラ行-未然形-一般,とる,トラ,動詞,一般,*,*,五段-ラ行,未然形-一般
ない-助動詞-*-*-*-助動詞-ナイ-連体形-一般,ない,ナイ,助動詞,*,*,*,助動詞-ナイ,連体形-一般
そう-名詞-助動詞語幹-*-*-*-*,そう,ソウ,名詞,助動詞語幹,*,*,*,*
りゆう-名詞-普通名詞-一般-*-*-*,りゆう,リユウ,名詞,普通名詞,一般,*,*,*
いろいろ-副詞-*-*-*-*-*,いろいろ,イロイロ,副詞,*,*,*,*,*
「-補助記号-括弧開-*-*-*-*,「,キゴウ,補助記号,括弧開,*,*,*,*
こまる-動詞-一般-*-*-五段-ラ行-連用形-促音便,こまる,コマッ,動詞,一般,*,*,五段-ラ行,連用形-促音便
た-助動詞-*-*-*-助動詞-タ-連体形-一般,た,タ,助動詞,*,*,*,助動詞-タ,連体形-一般
ため-名詞-普通名詞-副詞可能-*-*-*,ため,タメ,名詞,普通名詞,副詞可能,*,*,*
とる-動詞-一般-*-*-五段-ラ行-連用形-促音便,とる,トッ,動詞,一般,*,*,五段-ラ行,連用形-促音便
おく-動詞-非自立可能-*-*-五段-カ行-終止形-一般,おく,オク,動詞,非自立可能,*,*,五段-カ行,終止形-一般
」-補助記号-括弧閉-*-*-*-*,」,キゴウ,補助記号,括弧閉,*,*,*,*
仕事-名詞-普通名詞-サ変可能-*-*-*,仕事,シゴト,名詞,普通名詞,サ変可能,*,*,*
にくい-接尾辞-形容詞的-*-*-形容詞-終止形-一般,にくい,ニクイ,接尾辞,形容詞的,*,*,形容詞,終止形-一般
ほか-名詞-普通名詞-副詞可能-*-*-*,ほか,ホカ,名詞,普通名詞,副詞可能,*,*,*
ない-助動詞-*-*-*-助動詞-ナイ-終止形-一般,ない,ナイ,助動詞,*,*,*,助動詞-ナイ,終止形-一般
いう-動詞-一般-*-*-五段-ワア行-連体形-一般,いう,イウ,動詞,一般,*,*,五段-ワア行,連体形-一般
りゅう-名詞-普通名詞-一般-*-*-*,りゅう,リュウ,名詞,普通名詞,一般,*,*,*
時間-名詞-普通名詞-助数詞可能-*-*-*,時間,ジカン,名詞,普通名詞,助数詞可能,*,*,*
使い方-名詞-普通名詞-一般-*-*-*,使い方,ツカイカタ,名詞,普通名詞,一般,*,*,*
かわる-動詞-一般-*-*-五段-ラ行-連用形-促音便,かわる,カワッ,動詞,一般,*,*,五段-ラ行,連用形-促音便
30-名詞-数詞-*-*-*-*,30,サンレイ,名詞,数詞,*,*,*,*
グループ-名詞-普通名詞-一般-*-*-*,グループ,グループ,名詞,普通名詞,一般,*,*,*
旅行-名詞-普通名詞-サ変可能-*-*-*,旅行,リョコウ,名詞,普通名詞,サ変可能,*,*,*
多い-形容詞-一般-*-*-形容詞-連用形-一般,多い,オオク,形容詞,一般,*,*,形容詞,連用形-一般
とくに-副詞-*-*-*-*-*,とくに,トクニ,副詞,*,*,*,*,*
お金-名詞-固有名詞-一般-*-*-*,お金,オカネ,名詞,固有名詞,一般,*,*,*
使う-動詞-一般-*-*-五段-ワア行-連用形-促音便,使う,ツカッ,動詞,一般,*,*,五段-ワア行,連用形-促音便
海外旅行-名詞-普通名詞-一般-*-*-*,海外旅行,カイガイリョコウ,名詞,普通名詞,一般,*,*,*
行く-動詞-非自立可能-*-*-五段-カ行-連用形-一般,行く,イキ,動詞,非自立可能,*,*,五段-カ行,連用形-一般
家族-名詞-普通名詞-一般-*-*-*,家族,カゾク,名詞,普通名詞,一般,*,*,*
友人-名詞-普通名詞-一般-*-*-*,友人,ユウジン,名詞,普通名詞,一般,*,*,*
行く-動詞-非自立可能-*-*-五段-カ行-連体形-一般,行く,イク,動詞,非自立可能,*,*,五段-カ行,連体形-一般
すごす-動詞-一般-*-*-五段-サ行-連体形-一般,すごす,スゴス,動詞,一般,*,*,五段-サ行,連体形-一般
大切-形状詞-一般-*-*-*-*,大切,タイセツ,形状詞,一般,*,*,*,*
なる-動詞-非自立可能-*-*-五段-ラ行-連用形-促音便,なる,ナッ,動詞,非自立可能,*,*,五段-ラ行,連用形-促音便
じつ-名詞-普通名詞-一般-*-*-*,じつ,ジツ,名詞,普通名詞,一般,*,*,*
人気-名詞-普通名詞-一般-*-*-*,人気,ニンキ,名詞,普通名詞,一般,*,*,*
ある-動詞-非自立可能-*-*-五段-ラ行-連体形-一般,ある,アル,動詞,非自立可能,*,*,五段-ラ行,連体形-一般
余暇-名詞-普通名詞-一般-*-*-*,余暇,ヨカ,名詞,普通名詞,一般,*,*,*
すごす-動詞-一般-*-*-五段-サ行-連用形-一般,すごす,スゴシ,動詞,一般,*,*,五段-サ行,連用形-一般
方-接尾辞-名詞的-一般-*-*-*,方,カタ,接尾辞,名詞的,一般,*,*,*
国内旅行-名詞-普通名詞-一般-*-*-*,国内旅行,コクナイリョコウ,名詞,普通名詞,一般,*,*,*
1-名詞-数詞-*-*-*-*,1,イチ,名詞,数詞,*,*,*,*
京都-名詞-固有名詞-地名-一般-*-*,京都,キョウト,名詞,固有名詞,地名,一般,*,*
寺-名詞-普通名詞-一般-*-*-*,寺,テラ,名詞,普通名詞,一般,*,*,*
産-名詞-普通名詞-一般-*-*-*,産,サン,名詞,普通名詞,一般,*,*,*
姫路-名詞-固有名詞-地名-一般-*-*,姫路,ヒメジ,名詞,固有名詞,地名,一般,*,*
城-接尾辞-名詞的-一般-*-*-*,城,ジョウ,接尾辞,名詞的,一般,*,*,*
3-名詞-数詞-*-*-*-*,3,サン,名詞,数詞,*,*,*,*
宮島-名詞-固有名詞-人名-姓-*-*,宮島,ミヤジマ,名詞,固有名詞,人名,姓,*,*
4-名詞-数詞-*-*-*-*,4,ヨン,名詞,数詞,*,*,*,*
知床-名詞-固有名詞-地名-一般-*-*,知床,シレトコ,名詞,固有名詞,地名,一般,*,*
半島-名詞-普通名詞-一般-*-*-*,半島,ハントウ,名詞,普通名詞,一般,*,*,*
5-名詞-数詞-*-*-*-*,5,ゴ,名詞,数詞,*,*,*,*
白川-名詞-固有名詞-一般-*-*-*,白川,シラカワ,名詞,固有名詞,一般,*,*,*
郷-接尾辞-名詞的-一般-*-*-*,郷,キョウ,接尾辞,名詞的,一般,*,*,*
五箇山-名詞-固有名詞-地名-一般-*-*,五箇山,ゴカヤマ,名詞,固有名詞,地名,一般,*,*
活動-名詞-普通名詞-サ変可能-*-*-*,活動,カツドウ,名詞,普通名詞,サ変可能,*,*,*
番-名詞-普通名詞-助数詞可能-*-*-*,番,バン,名詞,普通名詞,助数詞可能,*,*,*
外食-名詞-普通名詞-サ変可能-*-*-*,外食,ガイショク,名詞,普通名詞,サ変可能,*,*,*
物-名詞-普通名詞-サ変可能-*-*-*,物,モノ,名詞,普通名詞,サ変可能,*,*,*
食べる-動詞-一般-*-*-下一段-バ行-連用形-一般,食べる,タベ,動詞,一般,*,*,下一段-バ行,連用形-一般
行く-動詞-非自立可能-*-*-五段-カ行-終止形-一般,行く,イク,動詞,非自立可能,*,*,五段-カ行,終止形-一般
ドライブ-名詞-普通名詞-サ変可能-*-*-*,ドライブ,ドライブ,名詞,普通名詞,サ変可能,*,*,*
読書-名詞-普通名詞-サ変可能-*-*-*,読書,ドクショ,名詞,普通名詞,サ変可能,*,*,*
ざっ-副詞-*-*-*-*-*,ざっ,ザッ,副詞,*,*,*,*,*
読む-動詞-一般-*-*-五段-マ行-終止形-一般,読む,ヨム,動詞,一般,*,*,五段-マ行,終止形-一般
見る-動詞-非自立可能-*-*-上一段-マ行-連体形-一般,見る,ミル,動詞,非自立可能,*,*,上一段-マ行,連体形-一般
こと-名詞-普通名詞-一般-*-*-*,こと,コト,名詞,普通名詞,一般,*,*,*
NHK-名詞-固有名詞-一般-*-*-*,NHK,エヌエイチケー,名詞,固有名詞,一般,*,*,*
日本放送協会-名詞-固有名詞-一般-*-*-*,日本放送協会,ニッポンホウソウキョウカイ,名詞,固有名詞,一般,*,*,*
ちょう-名詞-固有名詞-人名-姓-*-*,ちょう,チョウ,名詞,固有名詞,人名,姓,*,*
さ-接尾辞-名詞的-一般-*-*-*,さ,サ,接尾辞,名詞的,一般,*,*,*
見る-動詞-非自立可能-*-*-上一段-マ行-終止形-一般,見る,ミル,動詞,非自立可能,*,*,上一段-マ行,終止形-一般
と-助詞-接続助詞-*-*-*-*,と,ト,助詞,接続助詞,*,*,*,*
見る-動詞-非自立可能-*-*-上一段-マ行-連用形-一般,見る,ミ,動詞,非自立可能,*,*,上一段-マ行,連用形-一般
わかい-形容詞-一般-*-*-形容詞-連体形-一般,わかい,ワカイ,形容詞,一般,*,*,形容詞,連体形-一般
男-名詞-普通名詞-一般-*-*-*,男,オトコ,名詞,普通名詞,一般,*,*,*
女-名詞-普通名詞-一般-*-*-*,女,オンナ,名詞,普通名詞,一般,*,*,*
ちがう-動詞-一般-*-*-五段-ワア行-連体形-一般,ちがう,チガウ,動詞,一般,*,*,五段-ワア行,連体形-一般
分かる-動詞-一般-*-*-五段-ラ行-連用形-一般,分かる,ワカリ,動詞,一般,*,*,五段-ラ行,連用形-一般
才-接尾辞-名詞的-助数詞-*-*-*,才,サイ,接尾辞,名詞的,助数詞,*,*,*
60-名詞-数詞-*-*-*-*,60,ロクレイ,名詞,数詞,*,*,*,*
インターネット-名詞-普通名詞-一般-*-*-*,インターネット,インターネット,名詞,普通名詞,一般,*,*,*
使う-動詞-一般-*-*-五段-ワア行-連用形-一般,使う,ツカイ,動詞,一般,*,*,五段-ワア行,連用形-一般
新聞-名詞-普通名詞-一般-*-*-*,新聞,シンブン,名詞,普通名詞,一般,*,*,*
読む-動詞-一般-*-*-五段-マ行-連体形-一般,読む,ヨム,動詞,一般,*,*,五段-マ行,連体形-一般
80-名詞-数詞-*-*-*-*,80,ハチレイ,名詞,数詞,*,*,*,*
グーム-名詞-普通名詞-一般-*-*-*,グーム,グーム,名詞,普通名詞,一般,*,*,*
たり-助詞-副助詞-*-*-*-*,たり,タリ,助詞,副助詞,*,*,*,*
する-動詞-非自立可能-*-*-サ行変格-連体形-一般,する,スル,動詞,非自立可能,*,*,サ行変格,連体形-一般
年代-名詞-普通名詞-一般-*-*-*,年代,ネンダイ,名詞,普通名詞,一般,*,*,*
ダーム-名詞-普通名詞-一般-*-*-*,ダーム,ダーム,名詞,普通名詞,一般,*,*,*
代わり-名詞-普通名詞-一般-*-*-*,代わり,カワリ,名詞,普通名詞,一般,*,*,*
買い物-名詞-普通名詞-サ変可能-*-*-*,買い物,カイモノ,名詞,普通名詞,サ変可能,*,*,*
好き-形状詞-一般-*-*-*-*,好き,スキ,形状詞,一般,*,*,*,*
以上-名詞-普通名詞-副詞可能-*-*-*,以上,イジョウ,名詞,普通名詞,副詞可能,*,*,*
なる-動詞-非自立可能-*-*-五段-ラ行-終止形-一般,なる,ナル,動詞,非自立可能,*,*,五段-ラ行,終止形-一般
さんぽ-名詞-普通名詞-サ変可能-*-*-*,さんぽ,サンポ,名詞,普通名詞,サ変可能,*,*,*
花-名詞-普通名詞-一般-*-*-*,花,ハナ,名詞,普通名詞,一般,*,*,*
木-名詞-普通名詞-一般-*-*-*,木,キ,名詞,普通名詞,一般,*,*,*
せわ-名詞-普通名詞-サ変可能-*-*-*,せわ,セワ,名詞,普通名詞,サ変可能,*,*,*
く-名詞-数詞-*-*-*-*,く,ク,名詞,数詞,*,*,*,*
夫婦-名詞-普通名詞-一般-*-*-*,夫婦,フウフ,名詞,普通名詞,一般,*,*,*
退職-名詞-普通名詞-サ変可能-*-*-*,退職,タイショク,名詞,普通名詞,サ変可能,*,*,*
きょうみ-名詞-普通名詞-一般-*-*-*,きょうみ,キョウミ,名詞,普通名詞,一般,*,*,*
習う-動詞-一般-*-*-五段-ワア行-連用形-一般,習う,ナライ,動詞,一般,*,*,五段-ワア行,連用形-一般
